species_a,species_a_name,species_b,species_b_name,inter_distance,intra_a,intra_b,contrast
0093,Brachystegia laurentii (De Wild.) Louis ex J.Léonard,0256,Entandrophragma angolense (Welw.) Panshin,0.5934457889169662,0.285314769922707,0.35292642353479126,0.24051936538217494
0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0606,Swietenia humilis Zucc.,0.5600519933130528,0.31919241888109307,0.2157970800606374,0.2408595744319597
0181,Cotylelobium Pierre,0214,Daniellia thurifera Benn.,0.6844059516474059,0.02876268832314597,0.44353669806721796,0.24086925358018796
0071,Baikiaea plurijuga Harms,0259,Entandrophragma utile (Dawe & Sprague) Sprague,0.9034652647676866,0.6624630676293845,0.31117134377790345,0.24100219713830218
0366,Juglans regia L.,0371,Khaya grandifoliola C.DC.,0.3745410828178086,0.011555233791711243,0.13346149799545334,0.24107958482235528
0353,Intsia Thouars,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7078261254363885,0.36502681521580665,0.466381748885464,0.24144437655092443
0035,Anacardium giganteum Hancock ex Engl.,0115,Carapa guianensis Aubl.,0.7199295621844897,0.09952635975102023,0.47781439040167756,0.2421151717828121
0030,Amburana cearensis (Allemão) A.C.Sm.,0243,Dracontomelon dao (Blanco) Merr. & Rolfe,0.6264089322883333,0.20353506212870529,0.38265490650255146,0.2437540257857818
0295,Fraxinus nigra Marshall,0648,Triplochiton scleroxylon K. Schum.,0.2931820002347388,0.04872560265571527,0.03451537060084674,0.24445639757902352
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7109922385938026,0.4396589361336944,0.466381748885464,0.24461048970833854
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0480,Peltogyne mexicana Martínez,0.7374020010529355,0.4923459427522542,0.1247695132163256,0.24505605830068133
0093,Brachystegia laurentii (De Wild.) Louis ex J.Léonard,0258,Entandrophragma cylindricum (Sprague) Sprague,0.5305650250633694,0.285314769922707,0.1920147510454096,0.24525025514066245
0045,Anopyxis klaineana (Pierre) Engl.,0293,Fraxinus americana L.,0.6124208580728752,0.3666389738639127,0.06673216616943302,0.24578188420896246
0009,Leptolobium Vogel,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0.6856769932438341,0.1918203410273337,0.4396589361336944,0.24601805711013974
0181,Cotylelobium Pierre,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.5848459446464391,0.02876268832314597,0.33801121938985357,0.24683472525658556
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0114,Cantleya corniculata (Becc.) R.A.Howard,0.7394673011800692,0.4923459427522542,0.24998781279531032,0.24712135842781502
0181,Cotylelobium Pierre,0236,Dipterocarpus C.F.Gaertn.,0.3146363009313086,0.02876268832314597,0.06735710381385199,0.24727919711745663
0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7136805510792708,0.03917415789724382,0.466381748885464,0.24729880219380673
0091,Brachystegia Benth.,0430,Milicia excelsa (Welw.) C.C. Berg,0.6369651415006441,0.38877160503932806,0.2809459055523187,0.24819353646131603
0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7148469322262159,0.17033855113561178,0.466381748885464,0.24846518334075185
0066,Aucoumea klaineana Pierre,0297,Fraxinus mandshurica Rupr.,0.46671266687664537,0.21760219624631696,0.18720922831157757,0.2491104706303284
0372,Khaya ivorensis A.Chev.,0608,Swietenia mahagoni (L.) Jacq.,0.4057482239289003,0.1284079480176259,0.156298942858346,0.2494492810705543
0259,Entandrophragma utile (Dawe & Sprague) Sprague,0606,Swietenia humilis Zucc.,0.5606630211179614,0.31117134377790345,0.2157970800606374,0.24949167734005795
0003,Acacia mangium Willd.,0293,Fraxinus americana L.,0.49938780395833854,0.24987335040256672,0.06673216616943302,0.24951445355577181
0295,Fraxinus nigra Marshall,0367,Juglans nigra L.,0.29909217045981196,0.04872560265571527,0.030957996752025003,0.2503665678040967
0080,Betula papyrifera Marshall,0095,Brosimum alicastrum Swartz,0.6243425233009231,0.15225687626821854,0.373588888328799,0.2507536349721241
0091,Brachystegia Benth.,0625,Terminalia superba Engl.& Diels,0.639906497288325,0.38877160503932806,0.3215805164792984,0.251134892248997
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0372,Khaya ivorensis A.Chev.,0.6908980401661124,0.4396589361336944,0.1284079480176259,0.25123910403241806
0129,Castanea crenata Siebold & Zucc.,0553,Quercus petraea (Matt.) Liebl.,0.3689795641862363,0.034727594828010425,0.1175281560814896,0.2514514081047467
0195,Ctenolophon parvifolius Oliv.,0367,Juglans nigra L.,0.3962205758499977,0.1445569890808498,0.030957996752025003,0.2516635867691479
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0326,Guibourtia ehie (A. Chev.) J. Léonard,0.7443906180161057,0.4923459427522542,0.267153359759205,0.25204467526385155
0214,Daniellia thurifera Benn.,0236,Dipterocarpus C.F.Gaertn.,0.6958101442970284,0.44353669806721796,0.06735710381385199,0.2522734462298104
0072,Baillonella toxisperma Pierre,0238,Dipterocarpus kerrii King,0.6304214311779368,0.377642267969207,0.047350069644523325,0.2527791632087298
0214,Daniellia thurifera Benn.,0243,Dracontomelon dao (Blanco) Merr. & Rolfe,0.6963299102337306,0.44353669806721796,0.38265490650255146,0.2527932121665126
0030,Amburana cearensis (Allemão) A.C.Sm.,0302,Gilbertiodendron preussii (Harms) J.Léonard,0.4678753476661399,0.20353506212870529,0.21477324086718907,0.25310210679895084
0034,Anacardium L.,0070,Bagassa guianensis Aubl.,0.6050635129205243,0.25845756017377447,0.35189488550655634,0.25316862741396795
0236,Dipterocarpus C.F.Gaertn.,0367,Juglans nigra L.,0.3213893097020719,0.06735710381385199,0.030957996752025003,0.25403220588821995
0258,Entandrophragma cylindricum (Sprague) Sprague,0607,Swietenia macrophylla King,0.4461358404703831,0.1920147510454096,0.07039605530704054,0.2541210894249735
0238,Dipterocarpus kerrii King,0648,Triplochiton scleroxylon K. Schum.,0.3017311681388831,0.047350069644523325,0.03451537060084674,0.2543810984943598
0157,Ceriops tagal (Perr.) C.B. Robinson,0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",0.6278360804736731,0.3733888439031872,0.08176555061613976,0.2544472365704859
0003,Acacia mangium Willd.,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,0.6249407834169664,0.24987335040256672,0.37032055479729653,0.2546202286196698
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0625,Terminalia superba Engl.& Diels,0.7469784518653804,0.4923459427522542,0.3215805164792984,0.2546325091131262
0092,Brachystegia cynometroides Harms,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7210278068139515,0.1445998181282847,0.466381748885464,0.2546460579284875
0214,Daniellia thurifera Benn.,0238,Dipterocarpus kerrii King,0.6983670444103746,0.44353669806721796,0.047350069644523325,0.2548303463431566
0181,Cotylelobium Pierre,0239,Dipteryx odorata (Aubl.) Forsyth f.,0.5513574864967646,0.02876268832314597,0.29620412323508927,0.25515336326167537
0035,Anacardium giganteum Hancock ex Engl.,0236,Dipterocarpus C.F.Gaertn.,0.3556912769239958,0.09952635975102023,0.06735710381385199,0.2561649171729756
0035,Anacardium giganteum Hancock ex Engl.,0238,Dipterocarpus kerrii King,0.35582566252254727,0.09952635975102023,0.047350069644523325,0.256299302771527
0072,Baillonella toxisperma Pierre,0236,Dipterocarpus C.F.Gaertn.,0.6343103236306644,0.377642267969207,0.06735710381385199,0.2566680556614574
0066,Aucoumea klaineana Pierre,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7231292580230044,0.21760219624631696,0.466381748885464,0.2567475091375404
0041,Aniba rosodora Ducke,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7231508413573899,0.03206859773287161,0.466381748885464,0.2567690924719259
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0366,Juglans regia L.,0.6966369322251271,0.4396589361336944,0.011555233791711243,0.25697799609143274
0296,Fraxinus ornus L.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7234700516345246,0.15609996020530656,0.466381748885464,0.2570883027490606
0114,Cantleya corniculata (Becc.) R.A.Howard,0244,Dryobalanops C.F.Gaertn.,0.5073657793440455,0.24998781279531032,0.07236117632383164,0.2573779665487351
0041,Aniba rosodora Ducke,0045,Anopyxis klaineana (Pierre) Engl.,0.6243367653896339,0.03206859773287161,0.3666389738639127,0.2576977915257212
0071,Baikiaea plurijuga Harms,0530,Pterocarpus soyauxii Taub.,0.9204979975751422,0.6624630676293845,0.14757486665108444,0.2580349299457577
0070,Bagassa guianensis Aubl.,0293,Fraxinus americana L.,0.610107294867949,0.35189488550655634,0.06673216616943302,0.25821240936139267
0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0425,Mezilaurus ita-uba (Meisn.) Taub. ex Mez,0.724969012224137,0.466381748885464,0.12157433758219263,0.258587263338673
0093,Brachystegia laurentii (De Wild.) Louis ex J.Léonard,0324,Guibourtia pellegriniana J.Léonard,0.5441631018610372,0.285314769922707,0.19715961314014666,0.25884833193833023
0239,Dipteryx odorata (Aubl.) Forsyth f.,0296,Fraxinus ornus L.,0.5552346525133827,0.29620412323508927,0.15609996020530656,0.2590305292782934
0003,Acacia mangium Willd.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7254558856961271,0.24987335040256672,0.466381748885464,0.25907413681066305
0214,Daniellia thurifera Benn.,0625,Terminalia superba Engl.& Diels,0.7028790845614263,0.44353669806721796,0.3215805164792984,0.2593423864942084
0072,Baillonella toxisperma Pierre,0195,Ctenolophon parvifolius Oliv.,0.6370480532111962,0.377642267969207,0.1445569890808498,0.25940578524198915
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0157,Ceriops tagal (Perr.) C.B. Robinson,0.7518150138606134,0.4923459427522542,0.3733888439031872,0.25946907110835926
0003,Acacia mangium Willd.,0070,Bagassa guianensis Aubl.,0.6115831348957881,0.24987335040256672,0.35189488550655634,0.25968824938923174
0092,Brachystegia cynometroides Harms,0323,Guibourtia demeusei (Harms) J.Léonard,0.48344594022284476,0.1445998181282847,0.2237088813376544,0.2597370588851904
0035,Anacardium giganteum Hancock ex Engl.,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.5793382046502967,0.09952635975102023,0.31919241888109307,0.26014578576920366
0071,Baikiaea plurijuga Harms,0606,Swietenia humilis Zucc.,0.9227565252810493,0.6624630676293845,0.2157970800606374,0.2602934576516649
0009,Leptolobium Vogel,0353,Intsia Thouars,0.6255117680735742,0.1918203410273337,0.36502681521580665,0.26048495285776757
0430,Milicia excelsa (Welw.) C.C. Berg,0613,Tabebuia rosea (Bert.) DC.,0.5683902993658786,0.2809459055523187,0.30741652748711856,0.26097377187876003
0092,Brachystegia cynometroides Harms,0115,Carapa guianensis Aubl.,0.7397794439862209,0.1445998181282847,0.47781439040167756,0.2619650535845433
0030,Amburana cearensis (Allemão) A.C.Sm.,0091,Brachystegia Benth.,0.6512829773751303,0.20353506212870529,0.38877160503932806,0.26251137233580224
0114,Cantleya corniculata (Becc.) R.A.Howard,0325,Guibourtia tessmannii (Harms) J.Léonard,0.51255065649285,0.24998781279531032,0.20053590665995039,0.2625628436975397
0041,Aniba rosodora Ducke,0621,Tectona grandis L.,0.5967112024247119,0.03206859773287161,0.3340452621707477,0.26266594025396417
0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0648,Triplochiton scleroxylon K. Schum.,0.7293836903108668,0.466381748885464,0.03451537060084674,0.2630019414254028
0045,Anopyxis klaineana (Pierre) Engl.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7294345834125303,0.3666389738639127,0.466381748885464,0.2630528345270663
0071,Baikiaea plurijuga Harms,0353,Intsia Thouars,0.92554586321416,0.6624630676293845,0.36502681521580665,0.26308279558477554
0147,Ceiba pentandra (L.) Gaertn.,0648,Triplochiton scleroxylon K. Schum.,0.353693255784979,0.09053989442752747,0.03451537060084674,0.26315336135745154
0095,Brosimum alicastrum Swartz,0245,Dryobalanops aromatica C.F.Gaertn.,0.6370346627795147,0.373588888328799,0.1574311550408419,0.2634457744507157
0009,Leptolobium Vogel,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.5829710282774074,0.1918203410273337,0.31919241888109307,0.26377860939631437
0003,Acacia mangium Willd.,0096,Brosimum guianense (Aubl.) Huber ex Ducke,0.7561611315205944,0.24987335040256672,0.4923459427522542,0.2638151887683402
0081,Betula pendula Roth,0115,Carapa guianensis Aubl.,0.7419720198192917,0.0030165117830820874,0.47781439040167756,0.26415762941761417
0115,Carapa guianensis Aubl.,0147,Ceiba pentandra (L.) Gaertn.,0.7423385735258545,0.47781439040167756,0.09053989442752747,0.26452418312417697
0366,Juglans regia L.,0621,Tectona grandis L.,0.5986413067876852,0.011555233791711243,0.3340452621707477,0.26459604461693753
0606,Swietenia humilis Zucc.,0621,Tectona grandis L.,0.5990571158300955,0.2157970800606374,0.3340452621707477,0.26501185365934776
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0259,Entandrophragma utile (Dawe & Sprague) Sprague,0.7587011758745896,0.4923459427522542,0.31117134377790345,0.26635523312233544
0071,Baikiaea plurijuga Harms,0326,Guibourtia ehie (A. Chev.) J. Léonard,0.9294262520475411,0.6624630676293845,0.267153359759205,0.2669631844181567
0091,Brachystegia Benth.,0269,Erythrophleum ivorense A. Chev,0.6557799366626029,0.38877160503932806,0.18362962432208574,0.26700833162327486
0366,Juglans regia L.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7335601336783313,0.011555233791711243,0.466381748885464,0.26717838479286726
0115,Carapa guianensis Aubl.,0293,Fraxinus americana L.,0.7455527846061942,0.47781439040167756,0.06673216616943302,0.26773839420451667
0297,Fraxinus mandshurica Rupr.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7342302186917388,0.18720922831157757,0.466381748885464,0.26784846980627475
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.7077062741993769,0.4396589361336944,0.31919241888109307,0.26804733806568254
0115,Carapa guianensis Aubl.,0157,Ceriops tagal (Perr.) C.B. Robinson,0.7458989262464171,0.47781439040167756,0.3733888439031872,0.2680845358447395
0157,Ceriops tagal (Perr.) C.B. Robinson,0679,Aningeria Aubrév. & Pellegr.,0.6421731601559182,0.3733888439031872,0.29282501993701454,0.26878431625273097
0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0541,Pterygota macrocarpa K. Schum.,0.7352518517771752,0.466381748885464,0.045009082662750124,0.2688701028917112
0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0302,Gilbertiodendron preussii (Harms) J.Léonard,0.5883161963116735,0.31919241888109307,0.21477324086718907,0.26912377743058047
0259,Entandrophragma utile (Dawe & Sprague) Sprague,0607,Swietenia macrophylla King,0.5806743889819921,0.31117134377790345,0.07039605530704054,0.26950304520408863
0073,Balfourodendron riedelianum (Engl.) Engl.,0080,Betula papyrifera Marshall,0.5467031847573587,0.27718842224753326,0.15225687626821854,0.2695147625098254
0095,Brosimum alicastrum Swartz,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7369072501194056,0.373588888328799,0.466381748885464,0.2705255012339416
0245,Dryobalanops aromatica C.F.Gaertn.,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,0.6410701547796245,0.1574311550408419,0.37032055479729653,0.27074959998232795
0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0372,Khaya ivorensis A.Chev.,0.5901073483634279,0.31919241888109307,0.1284079480176259,0.27091492948233487
0366,Juglans regia L.,0679,Aningeria Aubrév. & Pellegr.,0.5638996576053328,0.011555233791711243,0.29282501993701454,0.27107463766831824
0115,Carapa guianensis Aubl.,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0.7490327234514853,0.47781439040167756,0.17033855113561178,0.27121833304980775
0130,Castanea sativa Mill.,0552,Quercus alba L.,0.40884183437557736,0.13730049844128367,0.054910389150189774,0.2715413359342937
0092,Brachystegia cynometroides Harms,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.5910424505870387,0.1445998181282847,0.31919241888109307,0.2718500317059457
0236,Dipterocarpus C.F.Gaertn.,0293,Fraxinus americana L.,0.33936703725882,0.06735710381385199,0.06673216616943302,0.27200993344496804
0003,Acacia mangium Willd.,0071,Baikiaea plurijuga Harms,0.935256434601033,0.24987335040256672,0.6624630676293845,0.2727933669716486
0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0648,Triplochiton scleroxylon K. Schum.,0.434153828076959,0.1612983471755794,0.03451537060084674,0.2728554809013796
0034,Anacardium L.,0354,Intsia bijuga (Colebr.) Kuntze,0.600706538014034,0.25845756017377447,0.3278225854948488,0.2728839525191852
0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0621,Tectona grandis L.,0.7394440018481971,0.466381748885464,0.3340452621707477,0.2730622529627331
0181,Cotylelobium Pierre,0195,Ctenolophon parvifolius Oliv.,0.41780598488663573,0.02876268832314597,0.1445569890808498,0.27324899580578593
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0366,Juglans regia L.,0.7660948633130573,0.4923459427522542,0.011555233791711243,0.27374892056080313
0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0293,Fraxinus americana L.,0.4350580284898988,0.1612983471755794,0.06673216616943302,0.2737596813143194
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0324,Guibourtia pellegriniana J.Léonard,0.7662897694697178,0.4923459427522542,0.19715961314014666,0.27394382671746365
0072,Baillonella toxisperma Pierre,0245,Dryobalanops aromatica C.F.Gaertn.,0.6516447473670883,0.377642267969207,0.1574311550408419,0.2740024793978813
0372,Khaya ivorensis A.Chev.,0625,Terminalia superba Engl.& Diels,0.5956101194246148,0.1284079480176259,0.3215805164792984,0.2740296029453164
0030,Amburana cearensis (Allemão) A.C.Sm.,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7414904920143417,0.20353506212870529,0.466381748885464,0.2751087431288777
0302,Gilbertiodendron preussii (Harms) J.Léonard,0323,Guibourtia demeusei (Harms) J.Léonard,0.49891832848116746,0.21477324086718907,0.2237088813376544,0.27520944714351303
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,0399,Lovoa trichilioides Harms,0.6581126678651614,0.38265490650255146,0.2327105138088832,0.27545776136260997
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0181,Cotylelobium Pierre,0.768065490804313,0.4923459427522542,0.02876268832314597,0.2757195480520588
0238,Dipterocarpus kerrii King,0293,Fraxinus americana L.,0.3424761348199338,0.047350069644523325,0.06673216616943302,0.27574396865050077
0095,Brosimum alicastrum Swartz,0313,Grevillea robusta A.Cunn. ex R.Br.,0.6495535719320601,0.373588888328799,0.12015375617853329,0.2759646836032611
0238,Dipterocarpus kerrii King,0367,Juglans nigra L.,0.323600858283103,0.047350069644523325,0.030957996752025003,0.27625078863857966
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0096,Brosimum guianense (Aubl.) Huber ex Ducke,0.769195672384295,0.4396589361336944,0.4923459427522542,0.2768497296320408
0007,Acer pseudoplatanus L.,0072,Baillonella toxisperma Pierre,0.6545226820360779,0.01598614417773803,0.377642267969207,0.27688041406687086
0258,Entandrophragma cylindricum (Sprague) Sprague,0294,Fraxinus excelsior L.,0.46892136811370094,0.1920147510454096,0.057931930658733005,0.27690661706829134
0041,Aniba rosodora Ducke,0679,Aningeria Aubrév. & Pellegr.,0.570149044035259,0.03206859773287161,0.29282501993701454,0.27732402409824447
0293,Fraxinus americana L.,0295,Fraxinus nigra Marshall,0.3441835703873136,0.06673216616943302,0.04872560265571527,0.2774514042178806
0034,Anacardium L.,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.5971555031122792,0.25845756017377447,0.31919241888109307,0.2779630842311861
0073,Balfourodendron riedelianum (Engl.) Engl.,0607,Swietenia macrophylla King,0.5555735354370852,0.27718842224753326,0.07039605530704054,0.27838511318955195
0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0.6490198275154917,0.37032055479729653,0.17033855113561178,0.27869927271819517
0009,Leptolobium Vogel,0478,Peltogyne Vogel,0.4707710682600279,0.1918203410273337,0.11335898594650924,0.2789507272326942
0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,0480,Peltogyne mexicana Martínez,0.4504138313935826,0.17033855113561178,0.1247695132163256,0.2800752802579708
0091,Brachystegia Benth.,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.6689254381648413,0.38877160503932806,0.31919241888109307,0.28015383312551323
0045,Anopyxis klaineana (Pierre) Engl.,0613,Tabebuia rosea (Bert.) DC.,0.6473007927803784,0.3666389738639127,0.30741652748711856,0.28066181891646574
0041,Aniba rosodora Ducke,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0.7205896223087569,0.03206859773287161,0.4396589361336944,0.2809306861750625
0239,Dipteryx odorata (Aubl.) Forsyth f.,0244,Dryobalanops C.F.Gaertn.,0.5773136875524966,0.29620412323508927,0.07236117632383164,0.2811095643174073
0157,Ceriops tagal (Perr.) C.B. Robinson,0214,Daniellia thurifera Benn.,0.7248119649691054,0.3733888439031872,0.44353669806721796,0.2812752669018874
0313,Grevillea robusta A.Cunn. ex R.Br.,0367,Juglans nigra L.,0.4016816286175364,0.12015375617853329,0.030957996752025003,0.2815278724390031
0045,Anopyxis klaineana (Pierre) Engl.,0245,Dryobalanops aromatica C.F.Gaertn.,0.6484317407908968,0.3666389738639127,0.1574311550408419,0.28179276692698413
0095,Brosimum alicastrum Swartz,0418,Mansonia altissima (A. Chev.) A. Chev.,0.6556410442422983,0.373588888328799,0.10609990889998436,0.2820521559134993
0326,Guibourtia ehie (A. Chev.) J. Léonard,0607,Swietenia macrophylla King,0.5494011267049524,0.267153359759205,0.07039605530704054,0.28224776694574744
0239,Dipteryx odorata (Aubl.) Forsyth f.,0293,Fraxinus americana L.,0.5784616136757421,0.29620412323508927,0.06673216616943302,0.28225749044065285
0214,Daniellia thurifera Benn.,0371,Khaya grandifoliola C.DC.,0.7259929002377024,0.44353669806721796,0.13346149799545334,0.2824562021704844
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,0613,Tabebuia rosea (Bert.) DC.,0.6651223998261726,0.38265490650255146,0.30741652748711856,0.28246749332362114
0625,Terminalia superba Engl.& Diels,0678,Albizia ferruginea (Guill. & Perr.) Benth.,0.6207750788336395,0.3215805164792984,0.33801121938985357,0.2827638594437859
0009,Leptolobium Vogel,0426,Microberlinia brazzavillensis A. Chev.,0.5322939829917115,0.1918203410273337,0.24891986447473777,0.2833741185169737
0080,Betula papyrifera Marshall,0181,Cotylelobium Pierre,0.43592946890184947,0.15225687626821854,0.02876268832314597,0.2836725926336309
0071,Baikiaea plurijuga Harms,0302,Gilbertiodendron preussii (Harms) J.Léonard,0.9461392428071698,0.6624630676293845,0.21477324086718907,0.2836761751777853
0244,Dryobalanops C.F.Gaertn.,0245,Dryobalanops aromatica C.F.Gaertn.,0.44120253751987015,0.07236117632383164,0.1574311550408419,0.2837713824790282
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0257,Entandrophragma candollei Harms,0.7761390233167659,0.4923459427522542,0.09798805046374451,0.2837930805645117
0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",0625,Terminalia superba Engl.& Diels,0.6061550319121174,0.08176555061613976,0.3215805164792984,0.284574515432819
0326,Guibourtia ehie (A. Chev.) J. Léonard,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7512195995761655,0.267153359759205,0.466381748885464,0.28483785069070144
0073,Balfourodendron riedelianum (Engl.) Engl.,0606,Swietenia humilis Zucc.,0.5620691324673456,0.27718842224753326,0.2157970800606374,0.2848807102198123
0073,Balfourodendron riedelianum (Engl.) Engl.,0081,Betula pendula Roth,0.5627226256330361,0.27718842224753326,0.0030165117830820874,0.28553420338550284
0071,Baikiaea plurijuga Harms,0115,Carapa guianensis Aubl.,0.9480536921034362,0.6624630676293845,0.47781439040167756,0.2855906244740517
0297,Fraxinus mandshurica Rupr.,0648,Triplochiton scleroxylon K. Schum.,0.472952289751819,0.18720922831157757,0.03451537060084674,0.2857430614402414
0214,Daniellia thurifera Benn.,0296,Fraxinus ornus L.,0.7295523006526768,0.44353669806721796,0.15609996020530656,0.2860156025854589
0003,Acacia mangium Willd.,0256,Entandrophragma angolense (Welw.) Panshin,0.6390975967374157,0.24987335040256672,0.35292642353479126,0.2861711732026245
0009,Leptolobium Vogel,0375,Koompassia malaccensis Maing.,0.4791209811240844,0.1918203410273337,0.08877285430095372,0.2873006400967507
0045,Anopyxis klaineana (Pierre) Engl.,0207,Dalbergia nigra (Vell.) Allemão ex Benth.,0.6540637456238889,0.3666389738639127,0.31919241888109307,0.2874247717599762
0073,Balfourodendron riedelianum (Engl.) Engl.,0259,Entandrophragma utile (Dawe & Sprague) Sprague,0.5991299502065112,0.27718842224753326,0.31117134377790345,0.2879586064286077
0080,Betula papyrifera Marshall,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0.7278295239570923,0.15225687626821854,0.4396589361336944,0.28817058782339794
0034,Anacardium L.,0093,Brachystegia laurentii (De Wild.) Louis ex J.Léonard,0.5744723934008498,0.25845756017377447,0.285314769922707,0.2891576234781428
0045,Anopyxis klaineana (Pierre) Engl.,0313,Grevillea robusta A.Cunn. ex R.Br.,0.6558398155327728,0.3666389738639127,0.12015375617853329,0.2892008416688601
0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0035,Anacardium giganteum Hancock ex Engl.,0.45058794294678567,0.1612983471755794,0.09952635975102023,0.2892895957712063
0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0367,Juglans nigra L.,0.4511906460901802,0.1612983471755794,0.030957996752025003,0.28989229891460083
0214,Daniellia thurifera Benn.,0295,Fraxinus nigra Marshall,0.7334852874605282,0.44353669806721796,0.04872560265571527,0.28994858939331025
0009,Leptolobium Vogel,0399,Lovoa trichilioides Harms,0.5226811823163836,0.1918203410273337,0.2327105138088832,0.2899706685075004
0070,Bagassa guianensis Aubl.,0295,Fraxinus nigra Marshall,0.6420342519714117,0.35189488550655634,0.04872560265571527,0.2901393664648554
0195,Ctenolophon parvifolius Oliv.,0296,Fraxinus ornus L.,0.44625359621386784,0.1445569890808498,0.15609996020530656,0.29015363600856126
0096,Brosimum guianense (Aubl.) Huber ex Ducke,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.7826439707781528,0.4923459427522542,0.466381748885464,0.29029802802589866
0091,Brachystegia Benth.,0613,Tabebuia rosea (Bert.) DC.,0.6791405163125128,0.38877160503932806,0.30741652748711856,0.29036891127318476
0003,Acacia mangium Willd.,0372,Khaya ivorensis A.Chev.,0.5404728627627978,0.24987335040256672,0.1284079480176259,0.29059951236023107
0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0426,Microberlinia brazzavillensis A. Chev.,0.7308505123294422,0.4396589361336944,0.24891986447473777,0.2911915761957478
0080,Betula papyrifera Marshall,0115,Carapa guianensis Aubl.,0.7691660167268718,0.15225687626821854,0.47781439040167756,0.29135162632519424
0181,Cotylelobium Pierre,0296,Fraxinus ornus L.,0.44751466263857753,0.02876268832314597,0.15609996020530656,0.29141470243327094
