species_id,species_name,rank,neighbor_id,neighbor_name,distance
0238,Dipterocarpus kerrii King,3,0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0.10633216543342722
0238,Dipterocarpus kerrii King,4,0236,Dipterocarpus C.F.Gaertn.,0.17783804507573886
0238,Dipterocarpus kerrii King,5,0035,Anacardium giganteum Hancock ex Engl.,0.2200906348459077
0239,Dipteryx odorata (Aubl.) Forsyth f.,1,0181,Cotylelobium Pierre,0.14622150570976708
0239,Dipteryx odorata (Aubl.) Forsyth f.,2,0045,Anopyxis klaineana (Pierre) Engl.,0.16546844206729916
0239,Dipteryx odorata (Aubl.) Forsyth f.,3,0035,Anacardium giganteum Hancock ex Engl.,0.2790625498115236
0239,Dipteryx odorata (Aubl.) Forsyth f.,4,0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0.28117988589132226
0239,Dipteryx odorata (Aubl.) Forsyth f.,5,0236,Dipterocarpus C.F.Gaertn.,0.2868108724863122
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,1,0239,Dipteryx odorata (Aubl.) Forsyth f.,0.3000680434080094
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,2,0035,Anacardium giganteum Hancock ex Engl.,0.30748471661254184
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,3,0045,Anopyxis klaineana (Pierre) Engl.,0.3237804193361813
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,4,0181,Cotylelobium Pierre,0.3657442251533418
0243,Dracontomelon dao (Blanco) Merr. & Rolfe,5,0195,Ctenolophon parvifolius Oliv.,0.37945516633025655
0244,Dryobalanops C.F.Gaertn.,1,0542,Pycnanthus angolensis (Welw.) Warb.,0.41478070160112773
0244,Dryobalanops C.F.Gaertn.,2,0326,Guibourtia ehie (A. Chev.) J. Léonard,0.4188586829993798
0244,Dryobalanops C.F.Gaertn.,3,0245,Dryobalanops aromatica C.F.Gaertn.,0.45113852055910436
0244,Dryobalanops C.F.Gaertn.,4,0323,Guibourtia demeusei (Harms) J.Léonard,0.5565539734465951
0244,Dryobalanops C.F.Gaertn.,5,0256,Entandrophragma angolense (Welw.) Panshin,0.5780925410235477
0245,Dryobalanops aromatica C.F.Gaertn.,1,0244,Dryobalanops C.F.Gaertn.,0.45113852055910436
0245,Dryobalanops aromatica C.F.Gaertn.,2,0380,Libidibia paraguariensis (D.Parodi) G.P.Lewis,0.4879556230199057
0245,Dryobalanops aromatica C.F.Gaertn.,3,0480,Peltogyne mexicana Martínez,0.5005643672061353
0245,Dryobalanops aromatica C.F.Gaertn.,4,0479,Peltogyne catingae Ducke,0.5290783584209616
0245,Dryobalanops aromatica C.F.Gaertn.,5,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,0.533142914870905
0256,Entandrophragma angolense (Welw.) Panshin,1,0607,Swietenia macrophylla King,0.271796884482141
0256,Entandrophragma angolense (Welw.) Panshin,2,0323,Guibourtia demeusei (Harms) J.Léonard,0.27202130339163655
0256,Entandrophragma angolense (Welw.) Panshin,3,0326,Guibourtia ehie (A. Chev.) J. Léonard,0.27386690565274024
0256,Entandrophragma angolense (Welw.) Panshin,4,0608,Swietenia mahagoni (L.) Jacq.,0.27741339106990287
0256,Entandrophragma angolense (Welw.) Panshin,5,0324,Guibourtia pellegriniana J.Léonard,0.4111889998840149
0257,Entandrophragma candollei Harms,1,0396,Lophira alata Banks ex C.F.Gaertn.,0.321102161279493
0257,Entandrophragma candollei Harms,2,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,0.3335138335651082
0257,Entandrophragma candollei Harms,3,0431,Millettia laurentii De Wild.,0.38498213701684253
0257,Entandrophragma candollei Harms,4,0541,Pterygota macrocarpa K. Schum.,0.40471591943268637
0257,Entandrophragma candollei Harms,5,0530,Pterocarpus soyauxii Taub.,0.5399039899970532
0258,Entandrophragma cylindricum (Sprague) Sprague,1,0003,Acacia mangium Willd.,0.3319727170460053
0258,Entandrophragma cylindricum (Sprague) Sprague,2,0607,Swietenia macrophylla King,0.3338206971028056
0258,Entandrophragma cylindricum (Sprague) Sprague,3,0608,Swietenia mahagoni (L.) Jacq.,0.3540734195201689
0258,Entandrophragma cylindricum (Sprague) Sprague,4,0115,Carapa guianensis Aubl.,0.36793580335844495
0258,Entandrophragma cylindricum (Sprague) Sprague,5,0214,Daniellia thurifera Benn.,0.42098991857975226
0259,Entandrophragma utile (Dawe & Sprague) Sprague,1,0606,Swietenia humilis Zucc.,0.4551589472194289
0259,Entandrophragma utile (Dawe & Sprague) Sprague,2,0214,Daniellia thurifera Benn.,0.4866255263406506
0259,Entandrophragma utile (Dawe & Sprague) Sprague,3,0607,Swietenia macrophylla King,0.5247029582831374
0259,Entandrophragma utile (Dawe & Sprague) Sprague,4,0625,Terminalia superba Engl.& Diels,0.527140401717391
0259,Entandrophragma utile (Dawe & Sprague) Sprague,5,0608,Swietenia mahagoni (L.) Jacq.,0.5436382978780187
0269,Erythrophleum ivorense A. Chev,1,0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,0.20746443220038657
0269,Erythrophleum ivorense A. Chev,2,0399,Lovoa trichilioides Harms,0.24578261302429824
0269,Erythrophleum ivorense A. Chev,3,0480,Peltogyne mexicana Martínez,0.381550553244955
0269,Erythrophleum ivorense A. Chev,4,0625,Terminalia superba Engl.& Diels,0.44477431475902246
0269,Erythrophleum ivorense A. Chev,5,0375,Koompassia malaccensis Maing.,0.45190667644683863
0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,1,0269,Erythrophleum ivorense A. Chev,0.20746443220038657
0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,2,0375,Koompassia malaccensis Maing.,0.26713563266330875
0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,3,0399,Lovoa trichilioides Harms,0.3016681555083798
0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,4,0480,Peltogyne mexicana Martínez,0.3514966024192313
0270,Erythrophleum suaveolens (Guill. & Perr.) Brenan,5,0354,Intsia bijuga (Colebr.) Kuntze,0.4162895043813202
0293,Fraxinus americana L.,1,0297,Fraxinus mandshurica Rupr.,0.05209604836293483
0293,Fraxinus americana L.,2,0296,Fraxinus ornus L.,0.13972778793396656
0293,Fraxinus americana L.,3,0236,Dipterocarpus C.F.Gaertn.,0.31386499940897883
0293,Fraxinus americana L.,4,0238,Dipterocarpus kerrii King,0.34617327075849935
0293,Fraxinus americana L.,5,0294,Fraxinus excelsior L.,0.3524756177548458
0294,Fraxinus excelsior L.,1,0293,Fraxinus americana L.,0.3524756177548458
0294,Fraxinus excelsior L.,2,0297,Fraxinus mandshurica Rupr.,0.3827438609338907
0294,Fraxinus excelsior L.,3,0296,Fraxinus ornus L.,0.3997737640656768
0294,Fraxinus excelsior L.,4,0236,Dipterocarpus C.F.Gaertn.,0.4123174596489279
0294,Fraxinus excelsior L.,5,0238,Dipterocarpus kerrii King,0.42891221729449325
0295,Fraxinus nigra Marshall,1,0238,Dipterocarpus kerrii King,0.05868750265168149
0295,Fraxinus nigra Marshall,2,0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0.15992595869267534
0295,Fraxinus nigra Marshall,3,0147,Ceiba pentandra (L.) Gaertn.,0.2029021393797251
0295,Fraxinus nigra Marshall,4,0236,Dipterocarpus C.F.Gaertn.,0.21010638874902032
0295,Fraxinus nigra Marshall,5,0195,Ctenolophon parvifolius Oliv.,0.24735007877409096
0296,Fraxinus ornus L.,1,0293,Fraxinus americana L.,0.13972778793396656
0296,Fraxinus ornus L.,2,0297,Fraxinus mandshurica Rupr.,0.15392943218422664
0296,Fraxinus ornus L.,3,0236,Dipterocarpus C.F.Gaertn.,0.3111988007721319
0296,Fraxinus ornus L.,4,0238,Dipterocarpus kerrii King,0.3223241949196193
0296,Fraxinus ornus L.,5,0033,Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels,0.35662492948111874
0297,Fraxinus mandshurica Rupr.,1,0293,Fraxinus americana L.,0.05209604836293483
0297,Fraxinus mandshurica Rupr.,2,0296,Fraxinus ornus L.,0.15392943218422664
0297,Fraxinus mandshurica Rupr.,3,0295,Fraxinus nigra Marshall,0.35263583230139095
0297,Fraxinus mandshurica Rupr.,4,0236,Dipterocarpus C.F.Gaertn.,0.36453351464809386
0297,Fraxinus mandshurica Rupr.,5,0238,Dipterocarpus kerrii King,0.3666104265038762
0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,1,0092,Brachystegia cynometroides Harms,0.13965913172075015
